id,address,bStatus,createTime,gMapLink,latitude,longitude,name,noOfReviews,phone,rating,site,timings,distance_from_reference_km
RGvOtFLP9YKD83mAfiIB,"3rd floor, West gate plus, 303, 150 Feet Ring Rd, Near Raiya Circle, Tirupati Nagar, Rajkot, Gujarat 360007, India",OPERATIONAL,2025-07-19T00:32:07+00:00,https://maps.google.com/?cid=7608255818296870718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.3001223,70.7688839,Inspire Health Care- Hi tech artificial limb centre,223,+91 75750 75535,4.9,http://www.inspirehealthcare.in/,"Monday: 10:00 AM – 1:00 PM, 4:30 – 7:00 PM,Tuesday: 10:00 AM – 1:00 PM, 4:30 – 7:00 PM,Wednesday: 10:00 AM – 1:00 PM, 4:30 – 7:00 PM,Thursday: 10:00 AM – 1:00 PM, 4:30 – 7:00 PM,Friday: 10:00 AM – 1:00 PM, 4:30 – 7:00 PM,Saturday: 10:00 AM – 1:00 PM,Sunday: Closed",952.86
RM44mep3ZQbOUpypF36b,"B-65, near ATM of Punjab National Bank, HIG Duplex BDA Colony, RBI Colony, Baramunda, Bhubaneswar, Odisha 751003, India",OPERATIONAL,2025-07-19T11:32:18+00:00,https://maps.google.com/?cid=13233939613138854660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,20.2752295,85.7943478,INFINITY MULTIREHAB | Best Prosthetic | Artificial limb/leg | Orthotic | Caliper braces provider in Bhubaneswar ODISHA | TOP,14,+91 79783 23030,4.6,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 1:00 PM,Sunday: Closed",1268.29
RQo23iHt0WFIvwdazcw6,"E-3/264, behind Nalanda school, next to D decor, E-3, Arera Colony, Bhopal, Madhya Pradesh 462016, India",OPERATIONAL,2025-07-18T19:32:18+00:00,https://maps.google.com/?cid=15403357088330156139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.2135059,77.4378012,Medex orthocare - Orthopedic Doctor | Spine Slip disc Center | Ligament & Sports Injury | Back Pain Specialist in Bhopal,146,+91 93034 04555,4.6,https://medexorthocare.com/,"Monday: 9:30 AM – 9:00 PM,Tuesday: 9:30 AM – 9:00 PM,Wednesday: 9:30 AM – 9:00 PM,Thursday: 9:30 AM – 9:00 PM,Friday: 9:30 AM – 9:00 PM,Saturday: 10:00 AM – 9:00 PM,Sunday: 10:00 AM – 2:00 PM",598.73
RUkfThzDP729o5G8WzCA,"306, ripple mall, above croma show room, Dumas Rd, opp. K.g. fitness, Piplod, Surat, Rundh, Gujarat 395007, India",OPERATIONAL,2025-07-18T13:32:21+00:00,https://maps.google.com/?cid=3115982936329046493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.1603598,72.773202,Stepup foot care and rehab clinic,23,+91 88494 02452,5.0,,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:00 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 9:00 AM – 1:00 PM,Sunday: Closed",939.2
RZ1CWPcYg1wXp1B60Yg6,"Address: 9-42-8/1,Ground Floor Of Drug Inspector's Office Side Way Of Hindware Tiles Showroom And WokRepublic Restaurant Back Side Of Mahalakshmi Towers, Balaji Nagar, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India",OPERATIONAL,2025-07-18T19:32:19+00:00,https://maps.google.com/?cid=6916035851715415874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.72612,83.3209954,Artificial Limb Centre,1,+91 76758 92115,5.0,,"Monday: 9:30 AM – 7:00 PM,Tuesday: 9:30 AM – 7:00 PM,Wednesday: 9:30 AM – 7:00 PM,Thursday: 9:30 AM – 7:00 PM,Friday: 9:30 AM – 7:00 PM,Saturday: 9:30 AM – 7:00 PM,Sunday: Closed",1357.85
Rg2PLjAKs7huXHP5LOcZ,"16-10-27/105/7/3/1, Ground Floor, 1441, Main Road, near metro Pillar no, Municipal Colony, Malakpet, Hyderabad, Telangana 500036, India",OPERATIONAL,2025-07-18T12:32:21+00:00,https://maps.google.com/?cid=12539759430302697808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.3736999,78.502127,CareVale Prosthetics And Orthotics Malakpet,227,+91 91542 53066,5.0,http://carevale.co.in/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",1251.82
RhqwQMwQGd8TXLuWIR7x,"1st Floor, Carino Avenue, 6/833/C, Kannur Rd, YMCA Rd, behind Kotak Mahindra Bank, Kozhikode, Kerala 673001, India",OPERATIONAL,2025-07-19T04:32:10+00:00,https://maps.google.com/?cid=16675812730993332434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,11.2588367,75.777987,KARE Prosthetics & Orthotics- Kozhikode,1,+91 96069 74636,5.0,http://kerala-clinic.karepoindia.com/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 2:00 PM,Sunday: Closed",1927.15
Rj40BcMWgysM9MHYA1hZ,"Plot No 17, 40, Rajdanga Sarat Pk Rd, near MEGHALAYA HOUSE, next to Pearl dental clinic, Shantipally, Block-BA, P.S:, Kasba, Kolkata, West Bengal 700107, India",OPERATIONAL,2025-07-18T10:58:19+00:00,https://maps.google.com/?cid=1271965931704540931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5144634,88.3962563,Evolution healthcare Pvt. Ltd. Kolkata - Artificial limb manufacture | Prosthetic Foot Center | KFO | Diabetic Foot Center,19,+91 93774 66476,4.9,https://www.evolutionhealth.in/,"Monday: 9:30 AM – 6:30 PM,Tuesday: 9:30 AM – 6:30 PM,Wednesday: 9:30 AM – 6:30 PM,Thursday: 9:30 AM – 6:30 PM,Friday: 9:30 AM – 6:30 PM,Saturday: 9:30 AM – 6:30 PM,Sunday: Closed",1310.54
RkmozaP2hjKo2YmzYrd0,"375, BMM, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160059, India",OPERATIONAL,2025-07-19T15:12:09+00:00,https://maps.google.com/?cid=1233381090841404682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,30.6768814,76.7503534,"Otto Bock HealthCare, Artificial Limb Fitting Centre - Mohali - Chandigarh (Prosthetics, Orthotics and Wheelchairs)",202,+91 172 506 3938,4.8,https://www.ottobock.com/en-in,"Monday: 9:15 AM – 5:45 PM,Tuesday: 9:15 AM – 5:45 PM,Wednesday: 9:15 AM – 5:45 PM,Thursday: 9:15 AM – 5:45 PM,Friday: 9:15 AM – 5:45 PM,Saturday: Closed,Sunday: Closed",232.95
RuVr3U9ZfSG209oZ26IY,"Shree Hospitals, F/10, near durga mandap, near indane gas depot Ground, of, BJB Nagar, Bhubaneswar, Odisha 751014, India",OPERATIONAL,2025-07-19T11:32:30+00:00,https://maps.google.com/?cid=443593322972482724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,20.2477738,85.842805,CHAKRADHARA ARTIFICIAL LIMB CENTER,24,+91 674 243 3677,5.0,,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: 10:00 AM – 1:30 PM",1273.92
RyoXl1iFRfseDLye2Tbp,"Shop No.2, Masalawala Apt, CD Barfiwala Road, opp. Jeevan Jyot Medical Center, near BMW Showroom, Juhu Lane, Dhangar wadi, Andheri West, Mumbai, Maharashtra 400058, India",OPERATIONAL,2025-07-17T14:02:06+00:00,https://maps.google.com/?cid=15327485993210980202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,19.11645,72.8390335,Orthofoot India: Customized Insoles & Footwear | Expert Foot Assessment | Comfort in Every Step,305,+91 99202 56380,4.9,http://www.orthofootindia.com/,"Monday: 11:00 AM – 7:00 PM,Tuesday: 11:00 AM – 7:00 PM,Wednesday: 11:00 AM – 7:00 PM,Thursday: 11:00 AM – 7:00 PM,Friday: 11:00 AM – 7:00 PM,Saturday: 11:00 AM – 7:00 PM,Sunday: Closed",1141.89
S66nOM7vicAA4B5xHA9S,"Proton Plus, Khodiyar Chowk, 303, LP Savani Rd, Adajan Gam, Adajan, Surat, Gujarat 395009, India",OPERATIONAL,2025-07-18T13:32:25+00:00,https://maps.google.com/?cid=13582018402778202024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.186905,72.7901858,CloudWalk Orthotics - Customized Orthotics | Custom Insole Provider,5,+91 63563 52121,4.8,https://www.cloudwalkorthotics.com/,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:00 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed",935.78
SDfOSW4Ae9G4xRhdiZvi,"T29, Block T, Green Park Extension, Green Park, New Delhi, Delhi 110016, India",OPERATIONAL,2025-07-17T14:56:30+00:00,https://maps.google.com/?cid=13631742221408077268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,28.5561945,77.2017668,Rehabmitra Prosthtics and Orthotics Consultancy,35,,4.9,https://rehabmitra.co.in/,"Monday: Open 24 hours,Tuesday: Open 24 hours,Wednesday: Open 24 hours,Thursday: Open 24 hours,Friday: Open 24 hours,Saturday: Open 24 hours,Sunday: Closed",6.43
SJtQtkcZsQfo6D9FMPIH,"Ground Floor, Dr: Koshy's Arcade, 38/2958, opposite Oberon Mall, near Mehrab Mandhi Restaurant, Edappally, Kochi, Kerala 682024, India",OPERATIONAL,2025-07-18T22:32:09+00:00,https://maps.google.com/?cid=10569698274124792684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.0156848,76.3110007,KARE Prosthetics & Orthotics Kochi,191,+91 99450 28007,4.9,http://kerala-clinic.karepoindia.com/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 2:00 PM,Sunday: Closed",2061.02
SNdqFANZlMQYve3uj2ob,"12, 5th Cross St, near ULLAVAR SANTHI, Maharaja Nagar, Tirunelveli, Tamil Nadu 627011, India",OPERATIONAL,2025-07-19T14:32:06+00:00,https://maps.google.com/?cid=13088439776447917649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,8.7068875,77.7479288,Nellai Ortho Aid,21,+91 99948 91181,4.8,,"Monday: 9:00 AM – 6:00 PM,Tuesday: 9:00 AM – 6:00 PM,Wednesday: 9:00 AM – 6:00 PM,Thursday: 9:00 AM – 6:00 PM,Friday: 9:00 AM – 6:00 PM,Saturday: 9:00 AM – 6:00 PM,Sunday: Closed",2204.37
SNjXIHkqP35MYePGK5iQ,"NR Peta, R2PR+3GM, Kotha Peta, Kurnool, Andhra Pradesh 518004, India",OPERATIONAL,2025-07-19T19:32:12+00:00,https://maps.google.com/?cid=12749359233795023481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,15.8352147,78.0413014,ART Dental Specialities,9,,4.3,,"Monday: 10:00 AM – 9:00 PM,Tuesday: 10:00 AM – 9:00 PM,Wednesday: 10:00 AM – 9:00 PM,Thursday: 10:00 AM – 9:00 PM,Friday: 10:00 AM – 9:00 PM,Saturday: 10:00 AM – 9:00 PM,Sunday: 10:00 AM – 2:00 PM",1417.65
SO9Z1mFi8SdIoHRstFOT,"A13 ground floor, Aditya prosthetics and orthotics centre, Tribeni Commercial Complex, Lachit Nagar, Guwahati, Assam 781006, India",OPERATIONAL,2025-07-19T15:10:18+00:00,https://maps.google.com/?cid=1115811472716942536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.1685184,91.7658303,Aditya prosthetics and orthotics centre,1,+91 60002 38735,5.0,,"Monday: 10:00 AM – 5:00 PM,Tuesday: 10:00 AM – 5:00 PM,Wednesday: 10:00 AM – 5:00 PM,Thursday: 10:00 AM – 5:00 PM,Friday: 10:00 AM – 5:00 PM,Saturday: 10:00 AM – 5:00 PM,Sunday: Closed",1464.08
SQreYa55oVYDQthScCCv,"Apartments, Sneha Enclave, 8-2-469/A-G, Road No. 5, adjacent to Jalagam Vengal Rao Park, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",OPERATIONAL,2025-07-18T12:32:18+00:00,https://maps.google.com/?cid=17101088106033466539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.4231503,78.4468028,Intell Prosthetic & Orthotic Clinic,215,+91 79896 46654,5.0,https://intellpo.com/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",1245.79
SRhvTTtg1JKRh9XAZDm7,"C1/1, 2nd Cross Rd, Thillai Nagar East, East Road, West Thillai Nagar, Tennur, Tiruchirappalli, Tamil Nadu 620018, India",OPERATIONAL,2025-07-18T23:32:10+00:00,https://maps.google.com/?cid=13830660562406042696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.8258423,78.6839697,JEYAM ORTHOTIC CENTRE,12,+91 97895 71253,4.5,,"Monday: 9:00 AM – 9:00 PM,Tuesday: 9:00 AM – 9:00 PM,Wednesday: 9:00 AM – 9:00 PM,Thursday: 9:00 AM – 9:00 PM,Friday: 9:00 AM – 9:00 PM,Saturday: 9:00 AM – 9:00 PM,Sunday: 9:00 AM – 9:00 PM",1975.27
SbZgv4AgCEZ9ZNVMOaUF,"OLD NO: 87, NEW NO: 13, 10th St, G Block, Annanagar East, Chennai, Tamil Nadu 600102, India",OPERATIONAL,2025-07-18T11:32:12+00:00,https://maps.google.com/?cid=15726513739451195053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,13.0865756,80.224935,CURE WELL Prosthetics and Orthotics,163,+91 87784 00389,4.9,https://cure-well.in/home/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:30 PM,Wednesday: 10:00 AM – 6:30 PM,Thursday: 10:00 AM – 6:30 PM,Friday: 10:00 AM – 6:30 PM,Saturday: 10:00 AM – 6:30 PM,Sunday: Closed",1747.36
SgHrPbYxScSyRIqsvg4k,"52, Chowringhee Road, PO, Shakespeare Sarani, Middleton Row, P.S, Elgin, Kolkata, West Bengal 700071, India",OPERATIONAL,2025-07-17T14:55:07+00:00,https://maps.google.com/?cid=6824409041923819348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5437062,88.3482078,"Otto Bock HealthCare, Kolkata - Advanced Artificial Limb Fitting Clinic (Prosthetics, Orthotics and Wheelchairs)",682,+91 33 4065 5397,4.9,https://www.ottobock.com/en-in,"Monday: 9:15 AM – 5:45 PM,Tuesday: 9:15 AM – 5:45 PM,Wednesday: 9:15 AM – 5:45 PM,Thursday: 9:15 AM – 5:45 PM,Friday: 9:15 AM – 5:45 PM,Saturday: 9:15 AM – 1:15 PM,Sunday: Closed",1304.63
SmjlPAjYAhudQ9KyaKoZ,"L2/859, Shaheed Chandrashekhar Azad Chowk, near Bank of Baroda, Vinay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",OPERATIONAL,2025-07-18T15:32:18+00:00,https://maps.google.com/?cid=6350715734311393310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.8529336,81.0079148,Apex Artificial Limb centre,17,+91 83186 82572,4.6,http://www.indiamart.com/apexartificiallimbcentre.,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",422.33
SylT5v6xVayWfJXmcRgw,"A-12, no. P/C2, 64, Ajmer Rd, near Maa Kesari School, opposite Metro Pillar, Gayatri Nagar, Sodala, Jaipur, Rajasthan 302006, India",OPERATIONAL,2025-07-18T14:32:40+00:00,https://maps.google.com/?cid=17956467409516283986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.9047264,75.7729751,Ortho Rehab Artificial Limb Fitting Centre,2,+91 78773 84863,5.0,,"Monday: 9:00 AM – 7:00 PM,Tuesday: 9:00 AM – 7:00 PM,Wednesday: 9:00 AM – 7:00 PM,Thursday: 9:00 AM – 7:00 PM,Friday: 9:00 AM – 7:00 PM,Saturday: 9:00 AM – 7:00 PM,Sunday: 10:00 AM – 6:00 PM",236.45
Syp7bFY9H81xVnxZa23Z,"No. 27, Annamalai Nagar Main Rd, opp. ABC Hospital, Annamalai Nagar, Woraiyur, Tiruchirappalli, Tamil Nadu 620018, India",OPERATIONAL,2025-07-18T23:32:06+00:00,https://maps.google.com/?cid=15999634040418304737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.8306941,78.684822,"Otto Bock HealthCare, Artificial Limb Fitting Centre Trichy - Tiruchirappalli (Prosthetics, Orthotics and Wheelchairs)",140,+91 431 402 0232,4.9,https://www.ottobock.com/en-in,"Monday: 9:15 AM – 5:45 PM,Tuesday: 9:15 AM – 5:45 PM,Wednesday: 9:15 AM – 5:45 PM,Thursday: 9:15 AM – 5:45 PM,Friday: 9:15 AM – 5:45 PM,Saturday: Closed,Sunday: Closed",1974.74
T7FsCDx1KZ8KtigFXCCI,"Penchalaiah Orthopedic Surgeon 23- 2- 119, Wahab Pet, Nehru Bomma, near Ac Vegetable Market, Ramesh Reddy Nagar, Nellore, Andhra Pradesh 524003, India",OPERATIONAL,2025-07-19T14:32:16+00:00,https://maps.google.com/?cid=12859558294093701422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,14.4452647,79.9777866,Dr. Alam Penchalaiah- Orthopedist In Nellur,1,,5.0,https://dralampenchalaiah.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,"Monday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Tuesday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Wednesday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Thursday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Friday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Saturday: 9:00 AM – 2:00 PM, 5:30 – 7:30 PM,Sunday: Closed",1594.68
T889HkQkZj1vqvhvCCdw,"O-61, Ground Floor, Gate no-1, Metro Station, beside Mother Dairy, near Vinobapuri, Block O, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",OPERATIONAL,2025-07-19T23:32:08+00:00,https://maps.google.com/?cid=10244918560745208979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,28.566834,77.2482174,P&O International | Artificial Limb Center,294,+91 88817 88788,4.7,https://www.pointernational.in/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",6.48
TJYyarhzIafqHXmzdp8c,"395, Barachapa Rd, near Avishikta crossing and Swaymbar marriage hall, Madurdaha, Hussainpur, Kolkata, West Bengal 700107, India",OPERATIONAL,2025-07-17T14:55:11+00:00,https://maps.google.com/?cid=2084807906611260106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5038275,88.4029493,Team Prosthetics Pvt. Ltd. ( Artificial limb centre),110,+91 70032 22457,4.9,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:30 PM,Saturday: 9:30 AM – 6:30 PM,Sunday: Closed",1311.76
TKB29N7fHt3l0M5hDC2S,"Gen 17/10, Satpur MIDC Rd, behind SBI bank, near Sakal Circle, MIDC, Satpur Colony, Nashik, Maharashtra 422007, India",OPERATIONAL,2025-07-18T20:32:31+00:00,https://maps.google.com/?cid=6239553193808103267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,19.993729,73.7402159,Golden Grass Health care,14,+91 88888 25925,5.0,,"Monday: 8:30 AM – 6:30 PM,Tuesday: 8:30 AM – 6:30 PM,Wednesday: 8:30 AM – 6:30 PM,Thursday: 8:30 AM – 6:30 PM,Friday: 8:30 AM – 6:30 PM,Saturday: Closed,Sunday: 8:30 AM – 6:30 PM",1017.48
TXZtfD4HjyFlOxywsqG7,"Valkeshwari Nagari, Shreeji plaza, Indira Gandhi Road, 201, MAIN RD, Phase 2, Valkeshwari, Park Colony, Jamnagar, Gujarat 361008, India",OPERATIONAL,2025-07-19T18:32:07+00:00,https://maps.google.com/?cid=8087820625323416846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.473384,70.061687,Takvani Dental & Children Hospital,340,+91 97271 89226,4.9,http://takvanidental.com/,"Monday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Tuesday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Wednesday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Thursday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Friday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Saturday: 9:00 AM – 1:00 PM, 4:00 – 9:00 PM,Sunday: Closed",988.82
Tdk4TV5aR7mXuEgWIH9r,"Abilities unleashed, 127/595, near kesco substation, Vasant Vihar, Naubasta, Kanpur, Uttar Pradesh 208021, India",OPERATIONAL,2025-07-18T15:32:15+00:00,https://maps.google.com/?cid=17459114937667813894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.4212053,80.3147443,ABILITIES UNLEASHED Occupational Therapy Academy,338,+91 70842 19408,4.9,https://youtube.com/shorts/8oBdfMofrv8?si=25_DFV3Wypb627QU,"Monday: Open 24 hours,Tuesday: Open 24 hours,Wednesday: Open 24 hours,Thursday: Open 24 hours,Friday: Open 24 hours,Saturday: Open 24 hours,Sunday: Closed",391.36
TfXwNl8vrv2Xr4CPFSKu,"WM6C+XPH, Thrikkovilvattom, Kerala 691577, India",OPERATIONAL,2025-07-19T17:32:09+00:00,https://maps.google.com/?cid=6186391690104544055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,8.912334,76.6718065,Seafield Rehab INC,138,+91 75938 38241,5.0,https://seafieldrehabinc.com/,"Monday: 9:00 AM – 6:30 PM,Tuesday: 9:00 AM – 6:30 PM,Wednesday: 9:00 AM – 6:30 PM,Thursday: 9:00 AM – 6:30 PM,Friday: 9:00 AM – 6:30 PM,Saturday: 9:00 AM – 6:30 PM,Sunday: Closed",2181.65
Tktjmcpnu6V8obenRRBm,"118/189, Sanatan Dharam Mandir Ln, Gumti No.5, Kaushalpuri, Darshan Purwa, Kanpur, Uttar Pradesh 208012, India",OPERATIONAL,2025-07-18T15:32:17+00:00,https://maps.google.com/?cid=4135096169229303837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.4694092,80.3128062,Shree Viklang Kendra,10,+91 98386 06914,4.9,,"Monday: 12:00 – 8:00 PM,Tuesday: 12:00 – 8:00 PM,Wednesday: 12:00 – 8:00 PM,Thursday: 12:00 – 8:00 PM,Friday: 12:00 – 8:00 PM,Saturday: 12:00 – 8:00 PM,Sunday: Closed",387.86
TrnbElKN6yRiDbh92Dcc,"1380 Liberty St SE, Salem, OR 97302, USA",OPERATIONAL,2025-07-19T15:32:14+00:00,https://maps.google.com/?cid=16659684055652705971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,44.927452,-123.0424013,Pacific Medical Prosthetics & Orthotics,5,+1 503-385-1702,5.0,https://pacmedicalop.com/,"Monday: 8:00 AM – 5:00 PM,Tuesday: 8:00 AM – 5:00 PM,Wednesday: 8:00 AM – 5:00 PM,Thursday: 8:00 AM – 5:00 PM,Friday: 8:00 AM – 5:00 PM,Saturday: Closed,Sunday: Closed",11606.61
TvhhG9Ss0awMIYk87OSu,"Kansas Devasya, 32, Nirant Cross Rd, nr. Arpan School Kankubag Party Plot, Char Rasta, Vastral, Ahmedabad, Gujarat 382418, India",OPERATIONAL,2025-07-18T12:32:45+00:00,https://maps.google.com/?cid=6878324603628745462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.9959755,72.6584389,Rising steps,11,+91 78618 00497,5.0,https://risingsteps.co.in/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",771.56
